customer_id,category_id,category_name,total_spending,product_id,product_name
SAVEA,7,Produce,7,Uncle Bob's Organic Dried Pears,1350.0
SAVEA,7,Produce,14,Tofu,1143.9000099375844
SAVEA,7,Produce,28,Rössle Sauerkraut,546.0000228881836
SAVEA,7,Produce,51,Manjimup Dried Apples,847.9999968409538
SAVEA,6,Meat/Poultry,17,Alice Mutton,7392.449995525181
SAVEA,6,Meat/Poultry,29,Thüringer Rostbratwurst,12046.590059995651
SAVEA,6,Meat/Poultry,53,Perth Pasties,4673.999890059233
SAVEA,6,Meat/Poultry,54,Tourtière,426.1399876689911
SAVEA,6,Meat/Poultry,55,Pâté chinois,3120.000078821182
SAVEA,5,Grains/Cereals,22,Gustaf's Knäckebröd,1008.0
SAVEA,5,Grains/Cereals,23,Tunnbröd,396.0
SAVEA,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,635.5999979972839
SAVEA,5,Grains/Cereals,56,Gnocchi di nonna Alice,4502.999995470047
SAVEA,5,Grains/Cereals,57,Ravioli Angelo,292.5
SAVEA,5,Grains/Cereals,64,Wimmers gute Semmelknödel,1463.0
SAVEA,4,Dairy Products,12,Queso Manchego La Pastora,3800.0
SAVEA,4,Dairy Products,31,Gorgonzola Telino,1357.5
SAVEA,4,Dairy Products,33,Geitost,150.0
SAVEA,4,Dairy Products,59,Raclette Courdavault,6005.9999895095825
SAVEA,4,Dairy Products,60,Camembert Pierrot,3603.9999954402447
SAVEA,4,Dairy Products,69,Gudbrandsdalsost,1709.9999986588955
SAVEA,4,Dairy Products,71,Flotemysost,2321.999992631376
SAVEA,4,Dairy Products,72,Mozzarella di Giovanni,2157.599952697754
SAVEA,3,Confections,16,Pavlova,1786.8000134646893
SAVEA,3,Confections,19,Teatime Chocolate Biscuits,456.3199892508984
SAVEA,3,Confections,25,NuNuCa Nuß-Nougat-Creme,58.79999899864197
SAVEA,3,Confections,26,Gumbär Gummibärchen,2244.149966239929
SAVEA,3,Confections,47,Zaanse koeken,451.25
SAVEA,3,Confections,49,Maxilaku,1174.9999972432852
SAVEA,3,Confections,62,Tarte au sucre,3327.749948501587
SAVEA,3,Confections,68,Scottish Longbreads,2399.999998509884
SAVEA,2,Condiments,5,Chef Anton's Gumbo Mix,1494.5000267028809
SAVEA,2,Condiments,15,Genen Shouyu,775.0
SAVEA,2,Condiments,44,Gula Malacca,1472.49999884516
SAVEA,2,Condiments,61,Sirop d'érable,1744.1999294042591
SAVEA,2,Condiments,63,Vegie-spread,2386.799879503251
SAVEA,1,Beverages,1,Chai,2033.9999954402447
SAVEA,1,Beverages,2,Chang,2775.899985051155
SAVEA,1,Beverages,24,Guaraná Fantástica,249.2999997586012
SAVEA,1,Beverages,34,Sasquatch Ale,554.399999499321
SAVEA,1,Beverages,35,Steeleye Stout,1518.2999582409861
SAVEA,1,Beverages,75,Rhönbräu Klosterbier,1460.0999988913536
SAVEA,1,Beverages,76,Lakkalikööri,1440.0
SEVES,8,Seafood,10,Ikura,1116.0
SEVES,8,Seafood,36,Inlagd Sill,1140.0
SEVES,8,Seafood,37,Gravad lax,421.19999930262566
SEVES,8,Seafood,41,Jack's New England Clam Chowder,52.10999785378576
SEVES,8,Seafood,45,Rogede sild,91.19999851584436
SEVES,7,Produce,28,Rössle Sauerkraut,1713.1999849796293
SEVES,7,Produce,51,Manjimup Dried Apples,1240.2000266760588
SEVES,6,Meat/Poultry,17,Alice Mutton,877.4999985471368
SEVES,6,Meat/Poultry,53,Perth Pasties,1048.0000305175781
SEVES,6,Meat/Poultry,54,Tourtière,46.93499872066081
SEVES,5,Grains/Cereals,23,Tunnbröd,450.0
SEVES,5,Grains/Cereals,52,Filo Mix,89.59999814033509
SEVES,4,Dairy Products,11,Queso Cabrales,1154.999998435378
SEVES,4,Dairy Products,31,Gorgonzola Telino,664.9999994784594
SEVES,4,Dairy Products,32,Mascarpone Fabioli,652.7999954223633
SEVES,4,Dairy Products,60,Camembert Pierrot,2067.2000563621523
SEVES,3,Confections,16,Pavlova,739.4799791258574
SEVES,3,Confections,20,Sir Rodney's Marmalade,1093.499998189509
SEVES,3,Confections,49,Maxilaku,67.99999952316284
SEVES,3,Confections,68,Scottish Longbreads,250.0
SEVES,1,Beverages,1,Chai,720.0
SEVES,1,Beverages,24,Guaraná Fantástica,273.59999253749845
SEVES,1,Beverages,39,Chartreuse verte,244.79999179840092
SIMOB,8,Seafood,30,Nord-Ost Matjeshering,485.4374885559082
SIMOB,8,Seafood,36,Inlagd Sill,570.0
SIMOB,8,Seafood,46,Spegesild,14.40000057220459
SIMOB,7,Produce,51,Manjimup Dried Apples,1192.5
SIMOB,6,Meat/Poultry,55,Pâté chinois,1080.0
SIMOB,4,Dairy Products,33,Geitost,16.0
SIMOB,4,Dairy Products,59,Raclette Courdavault,336.59999763965607
SIMOB,4,Dairy Products,72,Mozzarella di Giovanni,835.1999816894531
SIMOB,3,Confections,16,Pavlova,232.08500996507703
SIMOB,3,Confections,21,Sir Rodney's Scones,239.99999910593033
SIMOB,3,Confections,62,Tarte au sucre,184.87499713897705
SIMOB,3,Confections,68,Scottish Longbreads,270.0
SIMOB,2,Condiments,61,Sirop d'érable,455.9999983012676
SIMOB,2,Condiments,77,Original Frankfurter grüne Soße,363.99998664855957
SIMOB,1,Beverages,38,Côte de Blaye,10540.00015258789
SPECD,8,Seafood,18,Carnarvon Tigers,375.0
SPECD,4,Dairy Products,11,Queso Cabrales,210.0
SPECD,4,Dairy Products,69,Gudbrandsdalsost,360.0
SPECD,3,Confections,16,Pavlova,52.35000228881836
SPECD,1,Beverages,38,Côte de Blaye,1317.5
SPECD,1,Beverages,75,Rhönbräu Klosterbier,108.5
SPLIR,8,Seafood,18,Carnarvon Tigers,1049.9999960884452
SPLIR,8,Seafood,30,Nord-Ost Matjeshering,157.32000567495822
SPLIR,8,Seafood,36,Inlagd Sill,303.99999886751175
SPLIR,7,Produce,7,Uncle Bob's Organic Dried Pears,191.99999928474426
SPLIR,7,Produce,51,Manjimup Dried Apples,318.0
SPLIR,6,Meat/Poultry,29,Thüringer Rostbratwurst,1980.0
SPLIR,6,Meat/Poultry,54,Tourtière,377.6000061035156
SPLIR,5,Grains/Cereals,56,Gnocchi di nonna Alice,756.9599902296067
SPLIR,4,Dairy Products,33,Geitost,48.0
SPLIR,4,Dairy Products,60,Camembert Pierrot,435.20001058578487
SPLIR,4,Dairy Products,69,Gudbrandsdalsost,575.9999978542328
SPLIR,3,Confections,19,Teatime Chocolate Biscuits,69.35000175759197
SPLIR,3,Confections,26,Gumbär Gummibärchen,248.99999618530273
SPLIR,3,Confections,68,Scottish Longbreads,123.999999538064
SPLIR,2,Condiments,63,Vegie-spread,439.00001525878906
SPLIR,1,Beverages,35,Steeleye Stout,360.0
SPLIR,1,Beverages,38,Côte de Blaye,4005.200054842234
SUPRD,8,Seafood,10,Ikura,496.0
SUPRD,8,Seafood,40,Boston Crab Meat,73.59999819993973
SUPRD,8,Seafood,58,Escargots de Bourgogne,317.9999988153577
SUPRD,7,Produce,28,Rössle Sauerkraut,2111.2000885009766
SUPRD,7,Produce,74,Longlife Tofu,200.0
SUPRD,6,Meat/Poultry,17,Alice Mutton,1248.0000305175781
SUPRD,6,Meat/Poultry,54,Tourtière,74.49999809265137
SUPRD,6,Meat/Poultry,55,Pâté chinois,479.99999821186066
SUPRD,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,1007.9999904632568
SUPRD,5,Grains/Cereals,52,Filo Mix,14.0
SUPRD,5,Grains/Cereals,56,Gnocchi di nonna Alice,1595.999994277954
SUPRD,4,Dairy Products,31,Gorgonzola Telino,297.49999791383743
SUPRD,4,Dairy Products,33,Geitost,47.4999999627471
SUPRD,4,Dairy Products,59,Raclette Courdavault,2750.0
SUPRD,4,Dairy Products,60,Camembert Pierrot,1088.0000305175781
SUPRD,4,Dairy Products,71,Flotemysost,1505.0000381469727
SUPRD,3,Confections,19,Teatime Chocolate Biscuits,153.30000400543213
SUPRD,3,Confections,20,Sir Rodney's Marmalade,2462.4001140356063
SUPRD,3,Confections,21,Sir Rodney's Scones,360.0
SUPRD,3,Confections,26,Gumbär Gummibärchen,746.9999885559082
SUPRD,3,Confections,27,Schoggi Schokolade,1097.5000381469727
SUPRD,2,Condiments,4,Chef Anton's Cajun Seasoning,462.0
SUPRD,2,Condiments,66,Louisiana Hot Spiced Okra,693.6000145912169
SUPRD,2,Condiments,77,Original Frankfurter grüne Soße,520.0
SUPRD,1,Beverages,1,Chai,180.0
SUPRD,1,Beverages,2,Chang,380.0
SUPRD,1,Beverages,24,Guaraná Fantástica,54.0
SUPRD,1,Beverages,35,Steeleye Stout,1080.0
SUPRD,1,Beverages,43,Ipoh Coffee,1177.5999755859375
SUPRD,1,Beverages,70,Outback Lager,900.0
SUPRD,1,Beverages,76,Lakkalikööri,514.0799827766419
THEBI,8,Seafood,36,Inlagd Sill,95.0
THEBI,4,Dairy Products,72,Mozzarella di Giovanni,69.5999984741211
THEBI,3,Confections,16,Pavlova,138.99999618530273
THEBI,3,Confections,62,Tarte au sucre,197.00000762939453
THEBI,2,Condiments,5,Chef Anton's Gumbo Mix,85.4000015258789
THEBI,1,Beverages,34,Sasquatch Ale,140.0
THEBI,1,Beverages,38,Côte de Blaye,2635.0
THECR,8,Seafood,10,Ikura,186.0
THECR,8,Seafood,40,Boston Crab Meat,183.99999618530273
THECR,7,Produce,28,Rössle Sauerkraut,455.99998474121094
THECR,6,Meat/Poultry,29,Thüringer Rostbratwurst,742.7400054931641
THECR,5,Grains/Cereals,52,Filo Mix,70.0
THECR,2,Condiments,44,Gula Malacca,194.50000762939453
THECR,1,Beverages,1,Chai,72.0
THECR,1,Beverages,67,Laughing Lumberjack Lager,42.0
TOMSP,8,Seafood,41,Jack's New England Clam Chowder,135.09999465942383
TOMSP,7,Produce,14,Tofu,167.40000343322754
TOMSP,7,Produce,51,Manjimup Dried Apples,1696.0000610351562
TOMSP,5,Grains/Cereals,52,Filo Mix,75.59999858736992
TOMSP,5,Grains/Cereals,56,Gnocchi di nonna Alice,1064.0
TOMSP,5,Grains/Cereals,57,Ravioli Angelo,187.20000388026236
TOMSP,4,Dairy Products,31,Gorgonzola Telino,26.999999955296516
TOMSP,3,Confections,19,Teatime Chocolate Biscuits,276.8400016030669
TOMSP,3,Confections,49,Maxilaku,800.0
TOMSP,1,Beverages,24,Guaraná Fantástica,64.79999817609787
TOMSP,1,Beverages,34,Sasquatch Ale,284.1999962806702
TORTU,8,Seafood,10,Ikura,433.9999885559082
TORTU,8,Seafood,13,Konbu,48.00000190734863
TORTU,8,Seafood,18,Carnarvon Tigers,600.0
TORTU,7,Produce,28,Rössle Sauerkraut,509.6000213623047
TORTU,6,Meat/Poultry,17,Alice Mutton,639.6000061035156
TORTU,6,Meat/Poultry,54,Tourtière,74.49999809265137
TORTU,4,Dairy Products,11,Queso Cabrales,315.0
TORTU,4,Dairy Products,31,Gorgonzola Telino,250.0
TORTU,4,Dairy Products,33,Geitost,75.0
TORTU,4,Dairy Products,59,Raclette Courdavault,440.0
TORTU,4,Dairy Products,71,Flotemysost,34.400001525878906
TORTU,3,Confections,19,Teatime Chocolate Biscuits,64.39999866485596
TORTU,3,Confections,49,Maxilaku,480.0
TORTU,3,Confections,68,Scottish Longbreads,250.0
TORTU,2,Condiments,44,Gula Malacca,991.9500389099121
TORTU,2,Condiments,63,Vegie-spread,175.49999237060547
TORTU,1,Beverages,1,Chai,180.0
TORTU,1,Beverages,24,Guaraná Fantástica,58.499999046325684
TORTU,1,Beverages,38,Côte de Blaye,3952.5
TORTU,1,Beverages,39,Chartreuse verte,360.0
TORTU,1,Beverages,43,Ipoh Coffee,230.0
TORTU,1,Beverages,70,Outback Lager,180.0
TORTU,1,Beverages,75,Rhönbräu Klosterbier,37.19999885559082
TORTU,1,Beverages,76,Lakkalikööri,431.9999885559082
TRADH,8,Seafood,30,Nord-Ost Matjeshering,491.90998801752926
TRADH,8,Seafood,58,Escargots de Bourgogne,357.74999940767884
TRADH,6,Meat/Poultry,29,Thüringer Rostbratwurst,940.8040062201619
TRADH,6,Meat/Poultry,55,Pâté chinois,383.9999985694885
TRADH,4,Dairy Products,31,Gorgonzola Telino,189.9999998509884
TRADH,4,Dairy Products,60,Camembert Pierrot,1020.0
TRADH,4,Dairy Products,72,Mozzarella di Giovanni,469.7999889224768
TRADH,3,Confections,20,Sir Rodney's Marmalade,1296.0000610351562
TRADH,3,Confections,62,Tarte au sucre,394.3999924272299
TRADH,3,Confections,68,Scottish Longbreads,300.0
TRADH,2,Condiments,4,Chef Anton's Cajun Seasoning,351.9999986886978
TRADH,2,Condiments,6,Grandma's Boysenberry Spread,150.0
TRADH,1,Beverages,39,Chartreuse verte,504.0
TRAIH,8,Seafood,40,Boston Crab Meat,36.79999923706055
TRAIH,5,Grains/Cereals,64,Wimmers gute Semmelknödel,199.5
TRAIH,4,Dairy Products,33,Geitost,35.0
TRAIH,3,Confections,62,Tarte au sucre,640.8999900817871
TRAIH,2,Condiments,77,Original Frankfurter grüne Soße,234.0
TRAIH,1,Beverages,39,Chartreuse verte,180.0
TRAIH,1,Beverages,70,Outback Lager,90.0
TRAIH,1,Beverages,75,Rhönbräu Klosterbier,155.0
VAFFE,8,Seafood,10,Ikura,1277.1999991685152
VAFFE,8,Seafood,40,Boston Crab Meat,1029.9999781847
VAFFE,8,Seafood,41,Jack's New England Clam Chowder,275.0249889124185
VAFFE,8,Seafood,45,Rogede sild,205.19999708533288
VAFFE,7,Produce,7,Uncle Bob's Organic Dried Pears,300.0
VAFFE,7,Produce,28,Rössle Sauerkraut,2462.3999135255817
VAFFE,6,Meat/Poultry,29,Thüringer Rostbratwurst,1603.799997344613
VAFFE,6,Meat/Poultry,54,Tourtière,478.6999921798706
VAFFE,5,Grains/Cereals,52,Filo Mix,99.7499999217689
VAFFE,4,Dairy Products,59,Raclette Courdavault,940.4999992623925
VAFFE,4,Dairy Products,71,Flotemysost,516.0000228881836
VAFFE,3,Confections,50,Valkoinen suklaa,325.0
VAFFE,3,Confections,62,Tarte au sucre,739.4999885559082
VAFFE,3,Confections,68,Scottish Longbreads,600.0
VAFFE,2,Condiments,3,Aniseed Syrup,140.0
VAFFE,2,Condiments,61,Sirop d'érable,570.0
VAFFE,2,Condiments,63,Vegie-spread,1756.0000610351562
VAFFE,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,251.9999885559082
VAFFE,2,Condiments,77,Original Frankfurter grüne Soße,787.1499919891357
VAFFE,1,Beverages,24,Guaraná Fantástica,202.4999976158142
VAFFE,1,Beverages,34,Sasquatch Ale,599.1999931335449
VAFFE,1,Beverages,35,Steeleye Stout,180.0
VAFFE,1,Beverages,76,Lakkalikööri,503.99998664855957
VICTE,8,Seafood,10,Ikura,867.9999714493752
VICTE,8,Seafood,41,Jack's New England Clam Chowder,192.99999237060547
VICTE,8,Seafood,46,Spegesild,182.40000710487365
VICTE,7,Produce,7,Uncle Bob's Organic Dried Pears,664.7999997138977
VICTE,7,Produce,51,Manjimup Dried Apples,159.0
VICTE,7,Produce,74,Longlife Tofu,112.5
VICTE,6,Meat/Poultry,54,Tourtière,28.32000035226345
VICTE,5,Grains/Cereals,22,Gustaf's Knäckebröd,95.75999557614327
VICTE,5,Grains/Cereals,52,Filo Mix,44.79999923706055
VICTE,5,Grains/Cereals,57,Ravioli Angelo,222.3000052616
VICTE,4,Dairy Products,33,Geitost,8.499999940395355
VICTE,4,Dairy Products,72,Mozzarella di Giovanni,1111.9999694824219
VICTE,3,Confections,25,NuNuCa Nuß-Nougat-Creme,237.99999833106995
VICTE,3,Confections,48,Chocolade,86.69999939203262
VICTE,3,Confections,62,Tarte au sucre,1971.9999694824219
VICTE,3,Confections,68,Scottish Longbreads,100.0
VICTE,2,Condiments,61,Sirop d'érable,726.7499949038029
VICTE,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,378.09998321533203
VICTE,1,Beverages,2,Chang,285.0
VICTE,1,Beverages,35,Steeleye Stout,540.0
VICTE,1,Beverages,43,Ipoh Coffee,781.9999945163727
VICTE,1,Beverages,70,Outback Lager,382.499997317791
VINET,8,Seafood,13,Konbu,24.0
VINET,8,Seafood,36,Inlagd Sill,114.0
VINET,8,Seafood,41,Jack's New England Clam Chowder,115.79999542236328
VINET,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,98.00000190734863
VINET,5,Grains/Cereals,52,Filo Mix,126.0
VINET,5,Grains/Cereals,56,Gnocchi di nonna Alice,121.5999984741211
VINET,4,Dairy Products,11,Queso Cabrales,168.0
VINET,4,Dairy Products,71,Flotemysost,344.00001525878906
VINET,4,Dairy Products,72,Mozzarella di Giovanni,368.59999084472656
WANDK,8,Seafood,40,Boston Crab Meat,146.99999809265137
WANDK,7,Produce,28,Rössle Sauerkraut,145.60000610351562
WANDK,6,Meat/Poultry,53,Perth Pasties,524.0000152587891
WANDK,6,Meat/Poultry,55,Pâté chinois,316.8000090122223
WANDK,5,Grains/Cereals,22,Gustaf's Knäckebröd,315.0
WANDK,5,Grains/Cereals,23,Tunnbröd,179.99999523162842
WANDK,5,Grains/Cereals,56,Gnocchi di nonna Alice,607.9999923706055
WANDK,5,Grains/Cereals,64,Wimmers gute Semmelknödel,448.8749992568046
WANDK,4,Dairy Products,12,Queso Manchego La Pastora,721.9999994337559
WANDK,4,Dairy Products,31,Gorgonzola Telino,389.9999998509884
WANDK,4,Dairy Products,32,Mascarpone Fabioli,1735.9999948740005
WANDK,4,Dairy Products,33,Geitost,47.4999999627471
WANDK,4,Dairy Products,69,Gudbrandsdalsost,1115.999984741211
WANDK,3,Confections,19,Teatime Chocolate Biscuits,82.79999828338623
WANDK,3,Confections,21,Sir Rodney's Scones,319.9999988079071
WANDK,2,Condiments,61,Sirop d'érable,341.9999987259507
WANDK,1,Beverages,1,Chai,183.5999938488007
WANDK,1,Beverages,2,Chang,541.4999995753169
WANDK,1,Beverages,35,Steeleye Stout,307.7999997586012
WANDK,1,Beverages,43,Ipoh Coffee,883.1999816894531
WANDK,1,Beverages,70,Outback Lager,168.75
WANDK,1,Beverages,75,Rhönbräu Klosterbier,61.99999809265137
WARTH,8,Seafood,13,Konbu,167.99999982118607
WARTH,8,Seafood,36,Inlagd Sill,455.9999942779541
WARTH,8,Seafood,45,Rogede sild,322.9999977350235
WARTH,8,Seafood,58,Escargots de Bourgogne,79.5
WARTH,7,Produce,14,Tofu,619.6125094339252
WARTH,7,Produce,74,Longlife Tofu,350.0
WARTH,6,Meat/Poultry,29,Thüringer Rostbratwurst,1237.9000091552734
WARTH,6,Meat/Poultry,53,Perth Pasties,1965.000057220459
WARTH,6,Meat/Poultry,54,Tourtière,17.87999947562814
WARTH,5,Grains/Cereals,22,Gustaf's Knäckebröd,504.0
WARTH,5,Grains/Cereals,56,Gnocchi di nonna Alice,1576.999990940094
WARTH,5,Grains/Cereals,57,Ravioli Angelo,312.00000762939453
WARTH,4,Dairy Products,11,Queso Cabrales,315.0
WARTH,4,Dairy Products,12,Queso Manchego La Pastora,346.55999537944797
WARTH,4,Dairy Products,31,Gorgonzola Telino,375.0
WARTH,4,Dairy Products,59,Raclette Courdavault,1168.7499918043613
WARTH,4,Dairy Products,60,Camembert Pierrot,693.599995136261
WARTH,4,Dairy Products,69,Gudbrandsdalsost,305.9999978542328
WARTH,4,Dairy Products,71,Flotemysost,1651.2000722169876
WARTH,3,Confections,16,Pavlova,244.30001068115234
WARTH,3,Confections,19,Teatime Chocolate Biscuits,146.00000381469727
WARTH,3,Confections,21,Sir Rodney's Scones,71.99999988079071
WARTH,2,Condiments,4,Chef Anton's Cajun Seasoning,550.0
WARTH,2,Condiments,61,Sirop d'érable,569.9999809265137
WARTH,1,Beverages,1,Chai,284.3999988734722
WARTH,1,Beverages,35,Steeleye Stout,108.0
WARTH,1,Beverages,39,Chartreuse verte,287.99999237060547
WARTH,1,Beverages,43,Ipoh Coffee,919.9999809265137
WELLI,8,Seafood,13,Konbu,8.640000329017639
WELLI,8,Seafood,18,Carnarvon Tigers,412.49999962747097
WELLI,8,Seafood,46,Spegesild,226.79999962449074
WELLI,8,Seafood,73,Röd Kaviar,215.99999964237213
WELLI,6,Meat/Poultry,9,Mishi Kobe Niku,1396.7999702215195
WELLI,6,Meat/Poultry,53,Perth Pasties,393.0000114440918
WELLI,5,Grains/Cereals,23,Tunnbröd,54.0
WELLI,5,Grains/Cereals,52,Filo Mix,140.0
WELLI,4,Dairy Products,59,Raclette Courdavault,783.7499993853271
WELLI,3,Confections,19,Teatime Chocolate Biscuits,209.7599954867363
WELLI,3,Confections,25,NuNuCa Nuß-Nougat-Creme,199.4999998435378
WELLI,3,Confections,47,Zaanse koeken,142.5
WELLI,2,Condiments,77,Original Frankfurter grüne Soße,124.79999542236328
WELLI,1,Beverages,1,Chai,719.9999997317791
WELLI,1,Beverages,43,Ipoh Coffee,920.0
WELLI,1,Beverages,70,Outback Lager,120.14999985694885
WHITC,8,Seafood,18,Carnarvon Tigers,1250.0
WHITC,8,Seafood,36,Inlagd Sill,665.0
WHITC,8,Seafood,45,Rogede sild,303.99999886751175
WHITC,8,Seafood,46,Spegesild,216.0
WHITC,8,Seafood,58,Escargots de Bourgogne,198.75
WHITC,8,Seafood,73,Röd Kaviar,191.2499986588955
WHITC,7,Produce,28,Rössle Sauerkraut,182.39999321699145
WHITC,6,Meat/Poultry,9,Mishi Kobe Niku,582.0
WHITC,6,Meat/Poultry,17,Alice Mutton,2418.0
WHITC,6,Meat/Poultry,53,Perth Pasties,327.99999237060547
WHITC,6,Meat/Poultry,54,Tourtière,379.9499876081944
WHITC,5,Grains/Cereals,56,Gnocchi di nonna Alice,577.5999978482723
WHITC,4,Dairy Products,33,Geitost,201.49999991059303
WHITC,4,Dairy Products,59,Raclette Courdavault,1650.0
WHITC,4,Dairy Products,69,Gudbrandsdalsost,917.9999935626984
WHITC,4,Dairy Products,72,Mozzarella di Giovanni,528.1999850898981
WHITC,3,Confections,16,Pavlova,465.8749880403281
WHITC,3,Confections,19,Teatime Chocolate Biscuits,386.39999198913574
WHITC,3,Confections,21,Sir Rodney's Scones,520.0
WHITC,3,Confections,26,Gumbär Gummibärchen,468.4499931335449
WHITC,3,Confections,62,Tarte au sucre,1873.3999710083008
WHITC,2,Condiments,4,Chef Anton's Cajun Seasoning,616.0000133514404
WHITC,2,Condiments,8,Northwoods Cranberry Sauce,1680.0
WHITC,2,Condiments,44,Gula Malacca,26.3499998152256
WHITC,2,Condiments,61,Sirop d'érable,712.5
WHITC,2,Condiments,63,Vegie-spread,842.8800261569022
WHITC,2,Condiments,77,Original Frankfurter grüne Soße,296.3999888956547
WHITC,1,Beverages,2,Chang,744.7999898910523
WHITC,1,Beverages,34,Sasquatch Ale,862.3999933660031
WHITC,1,Beverages,35,Steeleye Stout,503.9999981224537
WHITC,1,Beverages,38,Côte de Blaye,6587.5
WHITC,1,Beverages,75,Rhönbräu Klosterbier,185.999999307096
WILMK,8,Seafood,40,Boston Crab Meat,220.79999542236328
WILMK,7,Produce,28,Rössle Sauerkraut,136.79999542236328
WILMK,6,Meat/Poultry,55,Pâté chinois,120.0
WILMK,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,84.0
WILMK,4,Dairy Products,12,Queso Manchego La Pastora,152.0
WILMK,4,Dairy Products,59,Raclette Courdavault,550.0
WILMK,3,Confections,16,Pavlova,52.35000228881836
WILMK,3,Confections,19,Teatime Chocolate Biscuits,110.39999771118164
WILMK,3,Confections,21,Sir Rodney's Scones,200.0
WILMK,3,Confections,49,Maxilaku,200.0
WILMK,2,Condiments,8,Northwoods Cranberry Sauce,400.0
WILMK,2,Condiments,61,Sirop d'érable,142.5
WILMK,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,210.49999237060547
WILMK,1,Beverages,1,Chai,36.0
WILMK,1,Beverages,24,Guaraná Fantástica,90.0
WILMK,1,Beverages,43,Ipoh Coffee,276.0
WILMK,1,Beverages,76,Lakkalikööri,180.0
WOLZA,8,Seafood,58,Escargots de Bourgogne,159.0000057220459
WOLZA,7,Produce,51,Manjimup Dried Apples,106.0
WOLZA,7,Produce,74,Longlife Tofu,200.0
WOLZA,6,Meat/Poultry,54,Tourtière,22.34999942779541
WOLZA,4,Dairy Products,31,Gorgonzola Telino,300.0
WOLZA,4,Dairy Products,60,Camembert Pierrot,510.0
WOLZA,3,Confections,62,Tarte au sucre,591.5999908447266
WOLZA,3,Confections,68,Scottish Longbreads,187.5
WOLZA,2,Condiments,61,Sirop d'érable,627.0
WOLZA,1,Beverages,1,Chai,108.0
WOLZA,1,Beverages,2,Chang,380.0
WOLZA,1,Beverages,24,Guaraná Fantástica,54.0
WOLZA,1,Beverages,35,Steeleye Stout,54.0
WOLZA,1,Beverages,75,Rhönbräu Klosterbier,232.5
